date,ndvi
2019-01-02,0.037696375460766963
2019-01-04,0.06067553293324798
2019-01-07,0.08221944791613092
2019-01-09,0.10236398845728042
2019-01-12,0.1211450226045612
2019-01-14,0.1385984184058378
2019-01-17,0.154760043908975
2019-01-19,0.16966576716183737
2019-01-22,0.18335145621228963
2019-01-24,0.19585297910819635
2019-01-27,0.2072062038974223
2019-01-29,0.217446998627832
2019-02-01,0.22661123134729025
2019-02-03,0.23473477010366162
2019-02-06,0.24185348294481074
2019-02-08,0.24800323791860232
2019-02-11,0.25321990307290104
2019-02-13,0.25753934645557147
2019-02-16,0.2609974361144783
2019-02-18,0.26363004009748625
2019-02-21,0.26547302645245985
2019-02-23,0.26656226322726384
2019-02-26,0.26693361846976293
2019-02-28,0.2666229602278216
2019-03-03,0.2656661565493047
2019-03-05,0.2640990754820768
2019-03-08,0.26195758507400246
2019-03-10,0.25927755337296476
2019-03-13,0.25605673909531407
2019-03-15,0.2523836989033023
2019-03-18,0.24829420500949662
2019-03-20,0.2437600802317004
2019-03-23,0.23877563941028918
2019-03-25,0.23336287765129846
2019-03-28,0.2275579532803053
2019-03-30,0.22149078188948723
2019-04-02,0.21526998168058858
2019-04-04,0.20893006339064077
2019-04-07,0.20250992866526837
2019-04-09,0.1960520685385319
2019-04-12,0.18958608337560198
2019-04-14,0.18314393569576362
2019-04-17,0.1767595249731543
2019-04-19,0.1704682838251458
2019-04-22,0.16431811499311483
2019-04-24,0.1583561086288528
2019-04-27,0.15261333247326397
2019-04-29,0.14712109860355527
2019-05-02,0.14191070453283292
2019-05-04,0.13701455049474273
2019-05-07,0.13245771595756262
2019-05-07,0.12825639615200227
2019-05-09,0.12444283393005018
2019-05-09,0.1210424528099048
2019-05-12,0.11808754744712802
2019-05-14,0.11561575736168601
2019-05-17,0.11375176489744639
2019-05-19,0.11255340518257648
2019-05-22,0.11205284122667256
2019-05-24,0.11226630781524874
2019-05-27,0.11324389426895005
2019-05-29,0.11501641169893032
2019-06-01,0.1175945782388721
2019-06-03,0.12107226327221206
2019-06-06,0.12556200512432766
2019-06-08,0.13108579219609887
2019-06-11,0.13764985550594497
2019-06-13,0.14524391016660065
2019-06-16,0.15380048908423896
2019-06-18,0.16326356098219524
2019-06-21,0.17358399740943345
2019-06-23,0.18470371869717006
