date,ndvi
2019-01-02,0.41013458279775533
2019-01-04,0.39616693362162675
2019-01-07,0.3831800601334653
2019-01-09,0.37114131002690953
2019-01-12,0.36001803099559804
2019-01-14,0.3497775707331694
2019-01-17,0.3403872769332622
2019-01-19,0.331814497289515
2019-01-22,0.32402657949556646
2019-01-24,0.3169908712450551
2019-01-27,0.3106747202316195
2019-01-29,0.30504547414889827
2019-02-01,0.30007048069053
2019-02-03,0.29571708755015325
2019-02-06,0.2919526424214066
2019-02-08,0.2887444929979287
2019-02-11,0.286059986973358
2019-02-13,0.28386647204133314
2019-02-16,0.2821312958954928
2019-02-18,0.2808218062294754
2019-02-21,0.2799053507369197
2019-02-23,0.2793492771114642
2019-02-26,0.27912093304674734
2019-02-28,0.279187666236408
2019-03-03,0.2795168243740845
2019-03-05,0.28007575515341554
2019-03-08,0.2808318062680397
2019-03-10,0.28175232541161555
2019-03-13,0.2819484894778545
2019-03-15,0.28191996361457544
2019-03-18,0.2816564785657856
2019-03-20,0.2812236015725524
2019-03-23,0.28068012581243085
2019-03-25,0.2800787670924213
2019-03-28,0.2794668090146279
2019-03-30,0.2788899934079825
2019-04-02,0.2783972283359023
2019-04-04,0.27803235519261743
2019-04-07,0.27787858495760337
2019-04-09,0.2780140062333103
2019-04-12,0.2784022271771099
2019-04-14,0.27900276369784344
2019-04-17,0.27986392040301894
2019-04-19,0.2810310928420634
2019-04-22,0.2825463784986393
2019-04-24,0.28437836814221384
2019-04-27,0.286417270259832
2019-04-29,0.28857382723429337
2019-05-02,0.2907773729302029
2019-05-04,0.2931010422897487
2019-05-07,0.2956832669219246
2019-05-07,0.29856323076970687
2019-05-09,0.301736630652168
2019-05-09,0.3051445460676112
2019-05-12,0.3087416205273295
2019-05-14,0.3124942705120307
2019-05-17,0.3162799600849853
2019-05-19,0.3200759478261905
2019-05-22,0.32389888249576737
2019-05-24,0.3277768078972811
2019-05-27,0.3318558889480498
2019-05-29,0.3362540792486839
2019-06-01,0.3410649095777889
2019-06-03,0.3462667361954917
2019-06-06,0.35185680901943844
2019-06-08,0.3576989679161805
2019-06-11,0.36362084537913647
2019-06-13,0.369576793140758
2019-06-16,0.3755003861826569
2019-06-18,0.3813897752877155
2019-06-21,0.38722676929013866
2019-06-23,0.3929795419619157
2019-06-26,0.3986052862036873
2019-06-28,0.4040528167581106
2019-07-01,0.4092651226638247
2019-07-03,0.41417311946655005
2019-07-06,0.41871022185684514
2019-07-08,0.42281430200224396
2019-07-11,0.42642962691797015
2019-07-13,0.42947810459992397
2019-07-16,0.4319036493291573
2019-07-18,0.4336724812650658
2019-07-21,0.4349005069183142
2019-07-23,0.435707710130283
2019-07-26,0.43622694328418654
2019-07-28,0.43658965381714077
2019-07-31,0.4367919371837081
2019-08-02,0.43683326053480176
2019-08-05,0.4367162272796119
2019-08-07,0.436446363625836
2019-08-10,0.4360240178108703
2019-08-12,0.4353728121841296
2019-08-15,0.43444199017570967
2019-08-17,0.43330418723850606
2019-08-20,0.43197223783400623
2019-08-22,0.43045284688969443
2019-08-25,0.4287721690702556
2019-08-27,0.4268689824381075
2019-08-30,0.42466936384135145
2019-09-01,0.4220850984821301
2019-09-04,0.41917937739813405
2019-09-06,0.4161154195308475
2019-09-09,0.41307182108583657
2019-09-11,0.410242251793348
2019-09-14,0.40753060152099513
2019-09-16,0.4047429843886038
2019-09-19,0.40183635088391545
2019-09-21,0.398802472658461
2019-09-26,0.3957428692344085
2019-09-29,0.39276302863482976
2019-10-01,0.38997131413558317
2019-10-04,0.3875172740571946
2019-10-06,0.3855361332656937
2019-10-09,0.38413380982619616
2019-10-09,0.38339844303919823
2019-10-11,0.38312962493106295
2019-10-14,0.38312442598519914
2019-10-16,0.38318018771395274
2019-10-19,0.38332367379153987
2019-10-21,0.3835829578066595
2019-10-24,0.3839856659632956
2019-10-26,0.3845572073015206
2019-10-29,0.3853189946008657
2019-10-31,0.386303280741071
2019-11-03,0.3873645006181722
2019-11-05,0.3883709585742454
2019-11-08,0.38924672396150595
2019-11-10,0.38991336383069103
2019-11-13,0.3902922038457914
2019-11-15,0.3903065945646197
2019-11-18,0.3899051762887396
2019-11-20,0.38904273695682634
2019-11-23,0.3876820654102495
2019-11-25,0.38579580363021887
2019-11-28,0.3834281019138818
2019-11-30,0.3806404961552484
2019-12-03,0.37751157998637
2019-12-05,0.37406053598602607
2019-12-08,0.370296799079418
2019-12-10,0.36621666450339063
2019-12-13,0.36179978029487053
2019-12-15,0.3570888827291498
2019-12-18,0.35213143851944917
2019-12-20,0.3469792689358993
2019-12-23,0.34171595013654343
2019-12-25,0.3364229004333053
2019-12-28,0.3314011742645235
