date,ndvi
2019-01-02,0.3410393443501745
2019-01-04,0.3440405330517108
2019-01-07,0.3463451498644751
2019-01-09,0.3479824847808987
2019-01-12,0.3489818277934128
2019-01-14,0.3493724688944485
2019-01-17,0.349183698076437
2019-01-19,0.34844480533180944
2019-01-22,0.347185080652997
2019-01-24,0.34543381403243095
2019-01-27,0.3432202954625423
2019-01-29,0.34057381493576233
2019-02-01,0.3375236624445222
2019-02-03,0.334099127981253
2019-02-06,0.33032950153838603
2019-02-08,0.32624407310835235
2019-02-11,0.3218721326835832
2019-02-13,0.3172429702565097
2019-02-16,0.31238587581956306
2019-02-18,0.30733013936517445
2019-02-21,0.30210505088577505
2019-02-23,0.29673990037379594
2019-02-26,0.29126397782166846
2019-02-28,0.2857065732218236
2019-03-03,0.28009697656669263
2019-03-05,0.2744644778487067
2019-03-08,0.26883836706029696
2019-03-10,0.26324793419391357
2019-03-13,0.25785969530318403
2019-03-15,0.2525552360427989
2019-03-18,0.24742139446042236
2019-03-20,0.24253504880869278
2019-03-23,0.2379726604632431
2019-03-25,0.2337983407689701
2019-03-28,0.2299199415855831
2019-03-30,0.2262494996883953
2019-04-02,0.22283455080325584
2019-04-04,0.21970248374160373
2019-04-07,0.21689036760851152
2019-04-09,0.2144427213081477
2019-04-12,0.2123201076170294
2019-04-14,0.2104881234302377
2019-04-17,0.2090093985668234
2019-04-19,0.20794946620971477
2019-04-22,0.20734962842452037
2019-04-24,0.20733512710801827
2019-04-27,0.20799740512515197
2019-04-29,0.20939732631138913
2019-05-02,0.21152362626558613
2019-05-04,0.21428412913279943
2019-05-07,0.21764575465028901
2019-05-07,0.22157144463643252
2019-05-09,0.226004518084866
2019-05-09,0.23088520572726842
2019-05-12,0.23615859215625395
2019-05-14,0.24177387556068455
2019-05-17,0.24770308228903198
2019-05-19,0.25390466922775223
2019-05-22,0.2602027211898281
2019-05-24,0.26644828686649646
2019-05-27,0.2727154609261115
2019-05-29,0.2790475396083906
2019-06-01,0.2854609621921342
2019-06-03,0.29189612536108533
2019-06-06,0.298294297492728
2019-06-08,0.30460019464279997
2019-06-11,0.3107614321003061
2019-06-13,0.31672926542265945
2019-06-16,0.3224854322604769
2019-06-18,0.32799847986255476
2019-06-21,0.3332169710430791
2019-06-23,0.33809397338431135
2019-06-26,0.3425868851752243
2019-06-28,0.3466572519914729
2019-07-01,0.350270573228141
2019-07-03,0.35339334121953997
2019-07-06,0.35599664254945235
2019-07-08,0.35805578835291507
2019-07-11,0.35954993951074593
2019-07-13,0.360486689669536
2019-07-16,0.3608829069542989
2019-07-18,0.36076541498509984
2019-07-21,0.36015346500249695
2019-07-23,0.3590732998790722
2019-07-26,0.35756240599436456
2019-07-28,0.3555928094754288
2019-07-31,0.35314091159935684
2019-08-02,0.35016687710293093
2019-08-05,0.3466375091913896
2019-08-07,0.3426860714125803
2019-08-10,0.33848105597273287
2019-08-12,0.3340757829115645
2019-08-15,0.3295703323360532
2019-08-17,0.3250549728416755
2019-08-20,0.32060710873472925
